phase,timestamp,balance,equity,drawdown_pct,open_positions
baseline,2025-07-20T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-20T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-20T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-20T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-20T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-21T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-21T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-21T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-21T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-21T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-21T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-22T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-22T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-22T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-22T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-22T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-22T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-23T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-23T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-23T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-23T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-23T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-23T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-24T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-24T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-24T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-24T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-24T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-24T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-25T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-25T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-25T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-25T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-25T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-25T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-26T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-26T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-26T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-26T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-26T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-26T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-27T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-27T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-27T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-27T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-27T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-27T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-28T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-28T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-28T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-28T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-28T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
